,Unnamed: 0,Transaction_ID,Customer_ID,Transaction_Amount (in Million),Transaction_Time,Transaction_Date,Transaction_Type,Merchant_Category,Transaction_Location,Customer_Home_Location,Distance_From_Home,IP_Address,Card_Type,Account_Balance (in Million),Daily_Transaction_Count,Weekly_Transaction_Count,Avg_Transaction_Amount (in Million),Max_Transaction_Last_24h (in Million),Is_International_Transaction,Is_New_Merchant,Failed_Transaction_Count,Unusual_Time_Transaction,Previous_Fraud_Count,Is_Fraud,Transaction_Hour,Time_Diff,Min_Since_Last_Tx,Transactions_Today,Customer_Hist_Avg,Spend_to_Avg_Ratio,Customer_Hist_Max,Is_New_Spend_Record
13431,13482,471458.0,90235.0,3.0,1900-01-01 21:11:00,2025-01-04,Online,Restaurant,Kuala Lumpur,Multan,187.0,130.15.50.175,Debit,30.0,5.0,2.0,2.0,5.0,1,1,0.0,0,0.0,0,21,,999.0,1,3.0,0.9999999996666666,3.0,1
47523,47653,876546.0,90237.0,9.0,1900-01-01 09:07:00,2025-03-30,Online,Restaurant,London,Karachi,122.0,234.122.142.203,Debit,16.0,1.0,12.0,5.0,7.0,1,0,1.0,1,0.0,0,9,,999.0,1,9.0,0.9999999998888889,9.0,1
20170,20240,514177.0,90239.0,1.0,1900-01-01 19:01:00,2025-01-06,POS,Electronics,London,Lahore,98.0,230.87.90.94,Debit,5.0,5.0,22.0,1.0,6.0,0,0,1.0,1,1.0,0,19,,999.0,1,1.0,0.9999999989999999,1.0,1
32122,32222,646852.0,90245.0,9.0,1900-01-01 07:29:00,2025-03-06,POS,Restaurant,Singapore,Islamabad,126.0,94.243.25.238,Credit,22.0,7.0,23.0,3.0,9.0,1,0,0.0,0,1.0,0,7,,999.0,1,9.0,0.9999999998888889,9.0,1
28419,28505,832412.0,90247.0,3.0,1900-01-01 23:50:00,2025-01-28,Online,ATM,Islamabad,Lahore,503.0,230.17.129.222,Debit,31.0,3.0,6.0,2.0,1.0,1,1,2.0,0,1.0,1,23,,999.0,1,3.0,0.9999999996666666,3.0,1
17259,17319,700659.0,90248.0,2.0,1900-01-01 07:04:00,2025-03-16,ATM,ATM,Kuala Lumpur,Lahore,347.0,184.45.25.108,Debit,25.0,2.0,11.0,2.0,2.0,1,0,2.0,0,0.0,0,7,,999.0,1,2.0,0.9999999995,2.0,1
43352,43477,684693.0,90250.0,8.0,1900-01-01 02:21:00,2025-04-21,ATM,ATM,Dubai,Multan,549.0,157.8.136.38,Debit,10.0,1.0,24.0,1.0,3.0,0,1,0.0,0,0.0,0,2,,999.0,1,8.0,0.999999999875,8.0,1
38288,38403,314487.0,90251.0,4.0,1900-01-01 10:23:00,2025-04-03,ATM,ATM,Singapore,Lahore,162.0,112.1.133.174,Credit,5.0,1.0,1.0,4.0,9.0,1,0,0.0,0,1.0,0,10,,999.0,1,4.0,0.99999999975,4.0,1
30314,30408,490704.0,90256.0,8.0,1900-01-01 08:27:00,2025-04-24,Online,Restaurant,Lahore,Faisalabad,504.0,67.128.66.16,Debit,15.0,6.0,4.0,3.0,5.0,1,1,1.0,1,1.0,0,8,,999.0,1,8.0,0.999999999875,8.0,1
5658,5682,862213.0,90258.0,2.0,1900-01-01 00:15:00,2025-01-04,ATM,ATM,Faisalabad,Karachi,381.0,236.190.205.70,Debit,39.0,4.0,18.0,2.0,9.0,0,0,1.0,0,0.0,0,0,,999.0,1,2.0,0.9999999995,2.0,1
2686,2697,331544.0,90261.0,4.0,1900-01-01 08:39:00,2025-03-05,Online,Grocery,Faisalabad,Multan,339.0,33.218.51.171,Debit,6.0,4.0,10.0,2.0,5.0,1,1,1.0,0,1.0,0,8,,999.0,1,4.0,0.99999999975,4.0,1
12731,12779,579447.0,90264.0,7.0,1900-01-01 12:21:00,2025-02-18,ATM,Restaurant,Dubai,Islamabad,475.0,177.249.101.204,Credit,27.0,6.0,6.0,2.0,3.0,0,0,2.0,0,0.0,1,12,,999.0,1,7.0,0.9999999998571428,7.0,1
22777,22853,237750.0,90267.0,9.0,1900-01-01 07:54:00,2025-03-19,ATM,Fuel,Lahore,Multan,294.0,252.135.5.203,Credit,4.0,2.0,5.0,2.0,1.0,0,0,2.0,1,0.0,0,7,,999.0,1,9.0,0.9999999998888889,9.0,1
49262,49394,258778.0,90270.0,7.0,1900-01-01 12:21:00,2025-04-10,POS,Restaurant,Dubai,Multan,593.0,124.177.124.51,Debit,7.0,1.0,18.0,5.0,8.0,0,1,2.0,1,1.0,0,12,,999.0,1,7.0,0.9999999998571428,7.0,1
21474,21546,215695.0,90271.0,6.0,1900-01-01 22:17:00,2025-01-30,POS,ATM,Bangkok,Lahore,217.0,120.17.56.187,Credit,30.0,1.0,3.0,1.0,4.0,0,0,0.0,1,1.0,0,22,,999.0,1,6.0,0.9999999998333333,6.0,1
40684,40806,479626.0,90275.0,3.0,1900-01-01 03:44:00,2025-03-11,POS,Electronics,Lahore,Islamabad,357.0,122.149.253.35,Debit,14.0,3.0,24.0,4.0,6.0,0,0,1.0,1,0.0,0,3,,999.0,1,3.0,0.9999999996666666,3.0,1
45997,46125,924480.0,90275.0,3.0,1900-01-01 14:08:00,2025-04-13,POS,Clothing,Lahore,Islamabad,147.0,39.194.76.33,Debit,18.0,4.0,22.0,5.0,7.0,0,0,2.0,1,1.0,0,14,0 days 10:24:00,624.0,1,3.0,0.9999999996666666,3.0,1
4368,4384,519384.0,90281.0,3.0,1900-01-01 19:17:00,2025-02-09,POS,ATM,Karachi,Faisalabad,112.0,18.15.192.41,Debit,15.0,1.0,23.0,2.0,5.0,1,0,0.0,1,1.0,0,19,,999.0,1,3.0,0.9999999996666666,3.0,1
43736,43861,366333.0,90281.0,8.0,1900-01-01 11:52:00,2025-04-05,Online,Grocery,Bangkok,Islamabad,408.0,127.249.77.191,Debit,5.0,2.0,8.0,2.0,2.0,1,1,0.0,0,0.0,0,11,-1 days +16:35:00,-445.0,1,5.5,1.4545454542809917,8.0,1
28878,28968,124002.0,90284.0,9.0,1900-01-01 17:15:00,2025-03-24,POS,Grocery,Bangkok,Multan,332.0,160.121.44.79,Debit,15.0,6.0,22.0,1.0,3.0,0,1,0.0,0,0.0,0,17,,999.0,1,9.0,0.9999999998888889,9.0,1
37930,38045,264318.0,90286.0,2.0,1900-01-01 13:37:00,2025-03-11,Online,ATM,Kuala Lumpur,Lahore,270.0,54.101.135.212,Debit,23.0,3.0,17.0,4.0,2.0,0,1,0.0,0,1.0,0,13,,999.0,1,2.0,0.9999999995,2.0,1
41091,41213,438986.0,90288.0,7.0,1900-01-01 05:05:00,2025-01-02,POS,Grocery,Singapore,Karachi,231.0,94.217.187.187,Debit,21.0,3.0,7.0,2.0,5.0,0,1,2.0,0,0.0,0,5,,999.0,1,7.0,0.9999999998571428,7.0,1
255,256,839418.0,90288.0,9.0,1900-01-01 12:17:00,2025-04-07,Online,ATM,Karachi,Lahore,274.0,191.181.152.199,Debit,26.0,6.0,3.0,5.0,4.0,1,0,2.0,0,1.0,0,12,0 days 07:12:00,432.0,1,8.0,1.124999999859375,9.0,1
7997,8030,444060.0,90288.0,4.0,1900-01-01 22:08:00,2025-04-18,ATM,Restaurant,Karachi,Multan,35.0,44.148.90.236,Debit,8.0,1.0,22.0,3.0,8.0,1,1,0.0,1,0.0,0,22,0 days 09:51:00,591.0,1,6.666666666666667,0.59999999991,9.0,0
17290,17350,928330.0,90289.0,6.0,1900-01-01 22:43:00,2025-03-11,Online,Fuel,Dubai,Multan,392.0,167.186.29.19,Debit,3.0,7.0,14.0,5.0,9.0,0,0,1.0,0,0.0,0,22,,999.0,1,6.0,0.9999999998333333,6.0,1
38213,38328,959017.0,90293.0,5.0,1900-01-01 05:02:00,2025-04-28,Online,Grocery,Bangkok,Islamabad,271.0,224.238.248.8,Debit,18.0,4.0,23.0,3.0,1.0,1,0,1.0,1,0.0,0,5,,999.0,1,5.0,0.9999999998,5.0,1
35020,35127,913983.0,90294.0,5.0,1900-01-01 09:03:00,2025-04-08,Online,Clothing,Faisalabad,Multan,90.0,74.119.171.177,Credit,29.0,2.0,2.0,3.0,8.0,0,1,0.0,1,0.0,0,9,,999.0,1,5.0,0.9999999998,5.0,1
1646,1651,339229.0,90295.0,4.0,1900-01-01 12:51:00,2025-03-20,POS,ATM,Islamabad,Karachi,363.0,233.155.252.222,Debit,8.0,6.0,9.0,2.0,4.0,1,0,2.0,0,0.0,0,12,,999.0,1,4.0,0.99999999975,4.0,1
48119,48249,348037.0,90298.0,3.0,1900-01-01 05:25:00,2025-02-25,Online,Grocery,Kuala Lumpur,Multan,530.0,72.37.224.97,Credit,28.0,6.0,20.0,1.0,7.0,1,0,0.0,0,0.0,0,5,,999.0,1,3.0,0.9999999996666666,3.0,1
38341,38456,622814.0,90301.0,7.0,1900-01-01 09:03:00,2025-02-02,Online,Clothing,London,Karachi,331.0,242.123.150.158,Debit,7.0,6.0,8.0,1.0,2.0,1,1,2.0,1,0.0,0,9,,999.0,1,7.0,0.9999999998571428,7.0,1
14407,14462,460112.0,90301.0,6.0,1900-01-01 16:48:00,2025-03-09,POS,ATM,Dubai,Lahore,575.0,111.22.177.3,Debit,3.0,2.0,3.0,1.0,5.0,1,0,0.0,1,1.0,0,16,0 days 07:45:00,465.0,1,6.5,0.9230769229349113,7.0,0
34228,34332,252262.0,90312.0,3.0,1900-01-01 09:20:00,2025-03-22,POS,ATM,London,Multan,454.0,43.171.227.218,Credit,30.0,7.0,19.0,5.0,4.0,1,1,0.0,0,0.0,0,9,,999.0,1,3.0,0.9999999996666666,3.0,1
21831,21904,909194.0,90316.0,9.0,1900-01-01 10:09:00,2025-02-02,POS,Electronics,Faisalabad,Lahore,349.0,31.6.134.92,Debit,27.0,1.0,3.0,2.0,2.0,0,1,1.0,1,1.0,0,10,,999.0,1,9.0,0.9999999998888889,9.0,1
27838,27923,530279.0,90318.0,1.0,1900-01-01 09:37:00,2025-03-27,Online,Grocery,Karachi,Multan,461.0,129.212.241.195,Debit,8.0,2.0,13.0,4.0,7.0,1,1,0.0,0,0.0,0,9,,999.0,1,1.0,0.9999999989999999,1.0,1
1770,1776,483727.0,90321.0,4.0,1900-01-01 04:45:00,2025-02-08,Online,Restaurant,Multan,Faisalabad,469.0,226.89.52.175,Debit,11.0,1.0,18.0,4.0,5.0,1,0,1.0,1,0.0,0,4,,999.0,1,4.0,0.99999999975,4.0,1
38992,39109,335459.0,90324.0,8.0,1900-01-01 12:48:00,2025-02-10,Online,Electronics,Karachi,Islamabad,467.0,130.75.160.151,Credit,14.0,6.0,19.0,5.0,6.0,0,1,2.0,1,0.0,0,12,,999.0,1,8.0,0.999999999875,8.0,1
12506,12554,817006.0,90327.0,6.0,1900-01-01 01:50:00,2025-01-19,Online,Electronics,Multan,Lahore,355.0,99.151.244.215,Credit,22.0,2.0,5.0,4.0,5.0,0,0,0.0,0,0.0,0,1,,999.0,1,6.0,0.9999999998333333,6.0,1
11773,11817,351855.0,90329.0,4.0,1900-01-01 19:23:00,2025-02-10,Online,Electronics,Kuala Lumpur,Faisalabad,292.0,227.151.184.215,Credit,9.0,5.0,1.0,2.0,9.0,0,0,2.0,1,1.0,0,19,,999.0,1,4.0,0.99999999975,4.0,1
35595,35706,428108.0,90329.0,3.0,1900-01-01 02:09:00,2025-02-11,POS,Clothing,Islamabad,Faisalabad,48.0,107.54.51.1,Credit,15.0,1.0,3.0,4.0,5.0,1,1,1.0,1,1.0,0,2,-1 days +06:46:00,-1034.0,1,3.5,0.8571428568979592,4.0,0
2939,2951,376016.0,90330.0,4.0,1900-01-01 00:13:00,2025-04-10,POS,Grocery,London,Faisalabad,243.0,136.232.70.152,Credit,24.0,6.0,23.0,4.0,3.0,0,1,1.0,1,0.0,0,0,,999.0,1,4.0,0.99999999975,4.0,1
1298,1302,669233.0,90331.0,1.0,1900-01-01 21:08:00,2025-04-05,ATM,Grocery,Faisalabad,Karachi,357.0,64.214.201.22,Debit,38.0,5.0,4.0,3.0,3.0,1,0,2.0,0,0.0,0,21,,999.0,1,1.0,0.9999999989999999,1.0,1
34864,34970,704570.0,90334.0,2.0,1900-01-01 23:09:00,2025-03-18,POS,Clothing,Lahore,Lahore,539.0,78.69.168.232,Credit,13.0,1.0,2.0,2.0,2.0,1,0,0.0,1,1.0,0,23,,999.0,1,2.0,0.9999999995,2.0,1
30178,30272,917735.0,90335.0,3.0,1900-01-01 18:51:00,2025-01-16,POS,Clothing,Dubai,Islamabad,361.0,173.31.157.159,Credit,3.0,7.0,3.0,1.0,7.0,0,1,2.0,0,1.0,0,18,,999.0,1,3.0,0.9999999996666666,3.0,1
20473,20543,754589.0,90335.0,1.0,1900-01-01 06:55:00,2025-01-25,POS,Restaurant,Kuala Lumpur,Lahore,140.0,32.101.18.44,Debit,12.0,7.0,16.0,2.0,6.0,0,1,1.0,0,0.0,0,6,-1 days +12:04:00,-716.0,1,2.0,0.49999999975,3.0,0
13514,13565,516380.0,90336.0,5.0,1900-01-01 20:51:00,2025-02-28,Online,ATM,Dubai,Islamabad,407.0,254.242.119.111,Credit,31.0,2.0,19.0,4.0,6.0,1,1,2.0,1,0.0,0,20,,999.0,1,5.0,0.9999999998,5.0,1
15060,15115,131894.0,90337.0,6.0,1900-01-01 10:46:00,2025-04-14,POS,Fuel,Dubai,Lahore,338.0,75.193.145.242,Debit,30.0,1.0,16.0,3.0,6.0,1,1,1.0,0,1.0,0,10,,999.0,1,6.0,0.9999999998333333,6.0,1
37670,37785,822198.0,90338.0,2.0,1900-01-01 09:01:00,2025-03-25,ATM,Clothing,Islamabad,Multan,407.0,41.255.185.64,Credit,8.0,3.0,22.0,3.0,6.0,1,1,0.0,1,1.0,0,9,,999.0,1,2.0,0.9999999995,2.0,1
5122,5143,442945.0,90341.0,2.0,1900-01-01 22:49:00,2025-04-25,POS,Restaurant,Singapore,Faisalabad,105.0,138.74.30.75,Credit,28.0,5.0,9.0,2.0,9.0,1,1,1.0,1,1.0,0,22,,999.0,1,2.0,0.9999999995,2.0,1
41774,41898,750004.0,90342.0,3.0,1900-01-01 05:37:00,2025-04-19,Online,Electronics,Bangkok,Multan,10.0,121.241.117.196,Credit,27.0,2.0,13.0,4.0,2.0,1,0,0.0,1,1.0,0,5,,999.0,1,3.0,0.9999999996666666,3.0,1
29643,29734,841696.0,90344.0,6.0,1900-01-01 17:33:00,2025-04-30,Online,Electronics,Lahore,Faisalabad,134.0,204.58.127.246,Debit,12.0,4.0,1.0,5.0,8.0,1,1,2.0,0,1.0,0,17,,999.0,1,6.0,0.9999999998333333,6.0,1
41675,41799,984916.0,90346.0,2.0,1900-01-01 10:59:00,2025-02-19,Online,Electronics,Islamabad,Multan,389.0,35.17.103.136,Credit,13.0,2.0,19.0,2.0,4.0,0,0,1.0,0,1.0,1,10,,999.0,1,2.0,0.9999999995,2.0,1
12552,12600,156116.0,90346.0,9.0,1900-01-01 14:59:00,2025-03-17,ATM,Restaurant,Faisalabad,Faisalabad,383.0,90.230.220.238,Debit,6.0,1.0,13.0,2.0,4.0,1,0,2.0,1,0.0,0,14,0 days 04:00:00,240.0,1,5.5,1.6363636360661156,9.0,1
5330,5351,962899.0,90347.0,2.0,1900-01-01 01:35:00,2025-01-21,Online,Grocery,Dubai,Karachi,168.0,21.223.21.201,Credit,18.0,6.0,4.0,5.0,3.0,0,0,1.0,0,1.0,0,1,,999.0,1,2.0,0.9999999995,2.0,1
3264,3277,492696.0,90355.0,1.0,1900-01-01 04:07:00,2025-01-06,POS,Grocery,Lahore,Lahore,583.0,188.45.86.108,Debit,34.0,4.0,13.0,4.0,2.0,0,0,2.0,0,1.0,0,4,,999.0,1,1.0,0.9999999989999999,1.0,1
41484,41607,586789.0,90356.0,5.0,1900-01-01 05:57:00,2025-03-27,POS,Grocery,Kuala Lumpur,Karachi,398.0,41.225.178.16,Credit,10.0,3.0,15.0,3.0,8.0,1,1,1.0,1,1.0,0,5,,999.0,1,5.0,0.9999999998,5.0,1
36567,36679,521363.0,90359.0,5.0,1900-01-01 10:04:00,2025-02-25,POS,ATM,Lahore,Faisalabad,95.0,83.187.167.254,Credit,11.0,7.0,10.0,2.0,2.0,0,1,1.0,0,1.0,0,10,,999.0,1,5.0,0.9999999998,5.0,1
48364,48494,751212.0,90361.0,8.0,1900-01-01 21:24:00,2025-02-27,POS,Fuel,Singapore,Multan,104.0,90.230.134.248,Credit,4.0,7.0,24.0,3.0,5.0,1,0,2.0,1,0.0,0,21,,999.0,1,8.0,0.999999999875,8.0,1
5113,5134,329711.0,90362.0,4.0,1900-01-01 23:34:00,2025-03-04,ATM,Clothing,Singapore,Multan,478.0,188.115.59.249,Debit,17.0,2.0,23.0,4.0,2.0,1,0,1.0,1,0.0,0,23,,999.0,1,4.0,0.99999999975,4.0,1
16926,16986,897235.0,90366.0,2.0,1900-01-01 09:50:00,2025-03-10,Online,Clothing,Kuala Lumpur,Islamabad,36.0,13.244.198.143,Credit,34.0,1.0,6.0,4.0,4.0,1,0,0.0,0,0.0,0,9,,999.0,1,2.0,0.9999999995,2.0,1
790,792,465989.0,90367.0,1.0,1900-01-01 02:47:00,2025-04-16,Online,Fuel,Islamabad,Islamabad,467.0,123.86.231.185,Credit,24.0,4.0,12.0,1.0,3.0,0,0,2.0,1,1.0,0,2,,999.0,1,1.0,0.9999999989999999,1.0,1
49219,49351,898246.0,90367.0,9.0,1900-01-01 03:28:00,2025-04-24,Online,Restaurant,Faisalabad,Islamabad,569.0,193.220.110.80,Credit,11.0,3.0,22.0,3.0,7.0,0,0,2.0,0,1.0,0,3,0 days 00:41:00,41.0,1,5.0,1.79999999964,9.0,1
37896,38011,918818.0,90370.0,9.0,1900-01-01 22:48:00,2025-02-26,Online,Fuel,Karachi,Islamabad,151.0,234.113.125.66,Credit,19.0,7.0,2.0,5.0,5.0,1,1,0.0,1,0.0,0,22,,999.0,1,9.0,0.9999999998888889,9.0,1
11408,11448,674616.0,90372.0,3.0,1900-01-01 13:55:00,2025-03-15,Online,Electronics,Karachi,Islamabad,396.0,58.221.116.57,Debit,20.0,7.0,20.0,5.0,7.0,0,1,2.0,1,1.0,0,13,,999.0,1,3.0,0.9999999996666666,3.0,1
45623,45751,808881.0,90373.0,4.0,1900-01-01 18:51:00,2025-01-14,Online,Clothing,London,Islamabad,496.0,251.161.168.229,Debit,12.0,6.0,5.0,4.0,6.0,0,1,2.0,1,1.0,0,18,,999.0,1,4.0,0.99999999975,4.0,1
40577,40699,520071.0,90373.0,5.0,1900-01-01 08:24:00,2025-02-14,ATM,Fuel,Dubai,Islamabad,50.0,167.159.248.41,Debit,3.0,4.0,15.0,3.0,9.0,0,1,2.0,1,0.0,0,8,-1 days +13:33:00,-627.0,1,4.5,1.1111111108641976,5.0,1
38227,38342,987872.0,90375.0,6.0,1900-01-01 04:50:00,2025-04-18,Online,ATM,Bangkok,Lahore,453.0,204.67.100.186,Credit,15.0,2.0,12.0,1.0,3.0,1,0,0.0,0,0.0,0,4,,999.0,1,6.0,0.9999999998333333,6.0,1
5852,5876,439328.0,90378.0,8.0,1900-01-01 02:28:00,2025-04-19,Online,Electronics,Multan,Lahore,227.0,227.178.172.215,Credit,29.0,2.0,5.0,5.0,6.0,0,1,1.0,0,0.0,0,2,,999.0,1,8.0,0.999999999875,8.0,1
28196,28282,426507.0,90380.0,4.0,1900-01-01 05:24:00,2025-03-15,Online,Restaurant,Multan,Faisalabad,115.0,28.34.197.212,Debit,19.0,3.0,23.0,3.0,4.0,1,0,0.0,1,0.0,0,5,,999.0,1,4.0,0.99999999975,4.0,1
44387,44514,508136.0,90383.0,8.0,1900-01-01 11:10:00,2025-02-02,Online,Restaurant,London,Islamabad,84.0,187.223.252.41,Debit,8.0,3.0,23.0,5.0,1.0,0,0,1.0,1,0.0,0,11,,999.0,1,8.0,0.999999999875,8.0,1
15686,15741,717795.0,90388.0,4.0,1900-01-01 06:57:00,2025-01-31,Online,ATM,Singapore,Lahore,428.0,28.181.165.73,Debit,11.0,1.0,6.0,5.0,8.0,0,1,0.0,0,1.0,0,6,,999.0,1,4.0,0.99999999975,4.0,1
18686,18752,189561.0,90389.0,6.0,1900-01-01 03:21:00,2025-01-05,ATM,Electronics,Kuala Lumpur,Lahore,568.0,24.104.236.66,Credit,5.0,6.0,2.0,2.0,6.0,1,0,2.0,0,1.0,0,3,,999.0,1,6.0,0.9999999998333333,6.0,1
10054,10091,114033.0,90391.0,6.0,1900-01-01 19:37:00,2025-05-01,POS,ATM,Singapore,Faisalabad,284.0,165.115.211.89,Debit,16.0,4.0,11.0,2.0,6.0,0,0,2.0,0,0.0,0,19,,999.0,1,6.0,0.9999999998333333,6.0,1
21744,21816,545619.0,90395.0,6.0,1900-01-01 09:17:00,2025-03-31,Online,Fuel,Lahore,Islamabad,323.0,139.239.115.186,Debit,38.0,1.0,22.0,4.0,9.0,0,0,2.0,1,0.0,0,9,,999.0,1,6.0,0.9999999998333333,6.0,1
36195,36307,915694.0,90396.0,7.0,1900-01-01 06:02:00,2025-02-10,ATM,Electronics,London,Karachi,12.0,174.166.40.16,Credit,39.0,1.0,18.0,5.0,7.0,1,0,0.0,0,0.0,0,6,,999.0,1,7.0,0.9999999998571428,7.0,1
28277,28363,714803.0,90401.0,2.0,1900-01-01 22:06:00,2025-02-26,ATM,Fuel,Dubai,Islamabad,493.0,219.178.6.157,Debit,17.0,4.0,15.0,1.0,7.0,0,1,1.0,0,0.0,0,22,,999.0,1,2.0,0.9999999995,2.0,1
26260,26343,748779.0,90401.0,2.0,1900-01-01 05:27:00,2025-03-04,POS,ATM,Karachi,Karachi,517.0,150.228.55.151,Credit,23.0,3.0,9.0,4.0,9.0,0,0,0.0,0,1.0,0,5,-1 days +07:21:00,-999.0,1,2.0,0.9999999995,2.0,1
37448,37563,925680.0,90402.0,5.0,1900-01-01 05:46:00,2025-04-20,ATM,Electronics,Kuala Lumpur,Islamabad,360.0,24.76.27.55,Debit,37.0,6.0,16.0,2.0,5.0,1,1,0.0,0,0.0,0,5,,999.0,1,5.0,0.9999999998,5.0,1
36529,36641,725997.0,90403.0,8.0,1900-01-01 14:58:00,2025-01-25,ATM,Fuel,Dubai,Lahore,510.0,195.229.220.17,Debit,7.0,5.0,19.0,3.0,2.0,0,0,2.0,1,1.0,0,14,,999.0,1,8.0,0.999999999875,8.0,1
6549,6577,762537.0,90404.0,1.0,1900-01-01 22:56:00,2025-02-07,ATM,ATM,Bangkok,Karachi,135.0,32.28.219.203,Debit,38.0,7.0,23.0,1.0,7.0,0,1,2.0,1,1.0,0,22,,999.0,1,1.0,0.9999999989999999,1.0,1
14949,15004,668693.0,90405.0,5.0,1900-01-01 16:41:00,2025-02-14,ATM,Fuel,Lahore,Lahore,231.0,180.43.75.200,Credit,8.0,1.0,11.0,3.0,2.0,0,1,0.0,0,1.0,0,16,,999.0,1,5.0,0.9999999998,5.0,1
27854,27939,823818.0,90405.0,8.0,1900-01-01 00:13:00,2025-04-11,ATM,Electronics,Karachi,Karachi,460.0,45.237.229.70,Debit,38.0,3.0,8.0,4.0,9.0,0,1,2.0,0,1.0,0,0,-1 days +07:32:00,-988.0,1,6.5,1.2307692305798816,8.0,1
26349,26432,422865.0,90406.0,5.0,1900-01-01 07:54:00,2025-02-11,ATM,Electronics,London,Lahore,238.0,54.69.136.220,Debit,28.0,6.0,8.0,2.0,5.0,1,1,2.0,0,0.0,0,7,,999.0,1,5.0,0.9999999998,5.0,1
8908,8944,486438.0,90407.0,9.0,1900-01-01 03:28:00,2025-03-10,POS,Clothing,Bangkok,Islamabad,385.0,60.199.29.161,Debit,14.0,2.0,2.0,2.0,7.0,1,1,2.0,0,0.0,0,3,,999.0,1,9.0,0.9999999998888889,9.0,1
43494,43619,228134.0,90410.0,2.0,1900-01-01 05:35:00,2025-03-24,ATM,Restaurant,Bangkok,Multan,128.0,170.61.163.140,Debit,32.0,3.0,21.0,4.0,1.0,1,0,2.0,0,0.0,0,5,,999.0,1,2.0,0.9999999995,2.0,1
34852,34958,471058.0,90413.0,4.0,1900-01-01 13:40:00,2025-01-25,POS,Grocery,Singapore,Karachi,271.0,222.49.102.110,Credit,36.0,7.0,18.0,2.0,4.0,1,0,0.0,0,1.0,0,13,,999.0,1,4.0,0.99999999975,4.0,1
42160,42284,321289.0,90414.0,7.0,1900-01-01 16:39:00,2025-01-12,Online,Restaurant,Kuala Lumpur,Islamabad,488.0,218.135.228.10,Debit,34.0,4.0,23.0,5.0,5.0,0,1,1.0,0,0.0,0,16,,999.0,1,7.0,0.9999999998571428,7.0,1
28357,28443,551828.0,90414.0,2.0,1900-01-01 22:14:00,2025-03-21,POS,Grocery,Multan,Islamabad,176.0,12.204.52.98,Debit,23.0,5.0,8.0,3.0,3.0,1,1,2.0,1,1.0,0,22,0 days 05:35:00,335.0,1,4.5,0.444444444345679,7.0,0
33602,33706,560990.0,90415.0,2.0,1900-01-01 20:37:00,2025-03-26,POS,Restaurant,Lahore,Lahore,34.0,119.74.55.247,Credit,32.0,3.0,3.0,2.0,3.0,0,0,0.0,0,0.0,0,20,,999.0,1,2.0,0.9999999995,2.0,1
49107,49239,162419.0,90418.0,1.0,1900-01-01 11:07:00,2025-02-02,ATM,ATM,Multan,Multan,472.0,168.233.154.143,Credit,24.0,4.0,12.0,5.0,6.0,1,0,2.0,0,0.0,0,11,,999.0,1,1.0,0.9999999989999999,1.0,1
36779,36891,376498.0,90419.0,9.0,1900-01-01 09:19:00,2025-03-15,POS,Clothing,Dubai,Islamabad,412.0,252.182.204.201,Debit,23.0,2.0,19.0,1.0,5.0,1,0,2.0,0,1.0,0,9,,999.0,1,9.0,0.9999999998888889,9.0,1
31573,31671,749722.0,90422.0,1.0,1900-01-01 10:34:00,2025-02-23,POS,Restaurant,Multan,Lahore,474.0,44.81.254.68,Debit,21.0,6.0,21.0,5.0,2.0,1,0,2.0,1,0.0,0,10,,999.0,1,1.0,0.9999999989999999,1.0,1
6181,6207,765517.0,90422.0,1.0,1900-01-01 13:43:00,2025-04-10,ATM,Electronics,Karachi,Multan,527.0,209.85.79.80,Debit,21.0,5.0,22.0,4.0,6.0,0,1,2.0,0,1.0,0,13,0 days 03:09:00,189.0,1,1.0,0.9999999989999999,1.0,1
20831,20902,110937.0,90424.0,7.0,1900-01-01 12:02:00,2025-01-27,ATM,Clothing,Multan,Multan,517.0,155.180.191.242,Debit,30.0,3.0,17.0,2.0,1.0,1,1,2.0,1,0.0,0,12,,999.0,1,7.0,0.9999999998571428,7.0,1
48483,48613,192909.0,90426.0,8.0,1900-01-01 13:03:00,2025-01-06,Online,Restaurant,Karachi,Lahore,499.0,190.138.47.85,Credit,35.0,5.0,3.0,1.0,7.0,0,1,2.0,1,0.0,0,13,,999.0,1,8.0,0.999999999875,8.0,1
18518,18583,656758.0,90426.0,6.0,1900-01-01 19:19:00,2025-03-02,ATM,ATM,Kuala Lumpur,Multan,593.0,102.9.255.115,Debit,3.0,6.0,1.0,1.0,5.0,0,1,0.0,1,0.0,0,19,0 days 06:16:00,376.0,1,7.0,0.8571428570204082,8.0,0
10316,10354,420790.0,90426.0,4.0,1900-01-01 08:05:00,2025-03-12,POS,Fuel,Multan,Multan,274.0,81.247.209.180,Debit,32.0,4.0,19.0,2.0,6.0,0,1,0.0,1,0.0,0,8,-1 days +12:46:00,-674.0,1,6.0,0.6666666665555555,8.0,0
1032,1036,194633.0,90426.0,2.0,1900-01-01 15:10:00,2025-04-14,POS,Grocery,Multan,Karachi,305.0,83.158.227.129,Credit,20.0,1.0,10.0,3.0,4.0,0,1,2.0,1,0.0,0,15,0 days 07:05:00,425.0,1,5.0,0.39999999992,8.0,0
